,flight_id,start_index,start_datetime,end_index,end_datetime,npasses,passes_start_index,passes_end_index,start_lon,start_lat,end_lon,end_lat,alt_pre,pressalt_pre,press_pre,alt,pressalt,press,alt_post,pressalt_post,press_post,nondT_pre,deicedT_pre,nondT_pre_n,deicedT_pre_n,nondT_pre_err,deicedT_pre_err,nondT_post,deicedT_post,nondT_post_n,deicedT_post_n,nondT_post_err,deicedT_post_err
148,c303,15101,2022-07-25 17:41:33,15132,2022-07-25 17:42:04,1.0,[15101],[15132],-107.169525,33.99999,-107.186554,34.045815,7807.393,7315.473,392.69482,7809.9907,7315.4473,392.69626,7806.227,7309.5757,392.97733,255.72437,256.31757,15,15,0.017391195772084665,0.014620808679012474,,,3,3,,
149,c303,15245,2022-07-25 17:43:57,15308,2022-07-25 17:45:00,3.0,[15245 15269 15306],[15247 15271 15308],-107.2144,34.216587,-107.161194,34.29905,7804.687,7312.1304,392.88116,7807.8574,7315.1997,392.71008,7793.7837,7308.1665,393.0983,,,0,0,,,,,0,0,,
150,c303,15604,2022-07-25 17:49:56,15611,2022-07-25 17:50:03,1.0,[15604],[15611],-107.22999,34.117737,-107.2222,34.111244,7316.8525,6864.1987,418.51932,7326.922,6871.392,418.09708,7301.4,6852.1733,419.20392,,,0,0,,,,,0,0,,
151,c303,16172,2022-07-25 17:59:24,16190,2022-07-25 17:59:42,2.0,[16172 16188],[16174 16190],-107.34619,34.037987,-107.3385,34.061077,4792.6514,4499.448,577.32733,4747.1963,4457.3,580.5434,4598.044,4315.7085,591.4641,274.90436,275.45087,11,11,0.05325537079270261,0.03922087412973028,275.8887,276.30762,15,15,0.04529941701979511,0.03833520069282016
152,c303,17586,2022-07-25 18:22:58,17601,2022-07-25 18:23:13,1.0,[17586],[17601],-107.26802,34.260296,-107.24538,34.251717,3506.126,3291.1226,675.5167,3511.274,3293.7068,675.29315,3451.1436,3238.2363,680.1754,283.90106,284.2188,15,15,0.11667449313899592,0.07654495099805671,283.94275,284.36453,15,15,0.15523652487672743,0.12634311448758795
153,c303,18931,2022-07-25 18:45:23,18971,2022-07-25 18:46:03,2.0,[18931 18944],[18936 18971],-107.20034,34.02349,-107.14268,34.018456,4476.0767,4204.8545,600.1235,4480.204,4211.4214,599.60754,4464.197,4195.8135,600.88696,276.6096,277.3018,15,15,0.031081045304546077,0.024627816346477493,276.41083,276.85547,15,15,0.03729717049075587,0.034497840855188505
154,c303,19296,2022-07-25 18:51:28,19338,2022-07-25 18:52:10,2.0,[19296 19331],[19307 19338],-107.149155,33.98126,-107.21894,33.982315,6347.1226,5951.8574,474.9331,6348.165,5953.3535,474.8357,6368.533,5978.0244,473.33502,265.75418,266.43356,15,15,0.011254872745418068,0.00783018075733416,265.00482,265.34177,15,15,0.03432710967230735,0.08808432441543301
155,c303,19526,2022-07-25 18:55:18,19566,2022-07-25 18:55:58,2.0,[19526 19554],[19539 19566],-107.218285,33.99161,-107.15557,33.985367,6393.5303,5998.2656,471.92294,6376.2573,5982.405,472.94968,6589.6504,6182.0493,460.19934,265.7429,266.4322,15,15,0.0571026764008958,0.035409997448708805,263.9597,264.2862,15,15,0.1123892501013824,0.12897123200736463
156,c303,19784,2022-07-25 18:59:36,19803,2022-07-25 18:59:55,1.0,[19784],[19803],-107.15358,34.005264,-107.18637,34.013145,7158.1104,6707.533,427.7993,7158.4565,6707.105,427.82483,7176.262,6724.895,426.73624,260.52234,261.0732,15,15,0.004953888390121427,0.007655192837270809,258.56635,258.63782,15,15,0.04526135021814044,0.0937293456190459
157,c303,20034,2022-07-25 19:03:46,20051,2022-07-25 19:04:03,1.0,[20034],[20051],-107.18227,34.011272,-107.15374,34.01412,8128.146,7619.4854,376.0369,8129.176,7620.5713,375.97833,8183.3574,7669.425,373.38718,255.17189,255.86588,15,15,0.033197617573241356,0.014063464186957055,,,0,0,,
158,c303,20266,2022-07-25 19:07:38,20286,2022-07-25 19:07:58,1.0,[20266],[20286],-107.16406,34.02635,-107.19997,34.029587,8618.31,8070.091,352.40335,8629.269,8081.9053,351.80005,8627.037,8086.297,351.60547,250.97337,251.93575,15,15,0.03571025733024633,0.0352399857414603,,,1,1,,
159,c303,20366,2022-07-25 19:09:18,20375,2022-07-25 19:09:27,1.0,[20366],[20375],-107.3156,33.99789,-107.320946,34.0105,8593.971,8060.823,352.87732,8591.876,8057.293,353.05737,8606.017,8069.8633,352.44238,,,0,0,,,,,0,0,,
160,c303,20464,2022-07-25 19:10:56,20497,2022-07-25 19:11:29,2.0,[20464 20489],[20481 20497],-107.19348,34.026306,-107.141,34.023636,8534.085,7994.321,356.29156,8508.454,7969.891,357.55148,8430.588,7906.181,360.9377,,,0,0,,,252.13423,253.01663,10,10,0.0689133318705057,0.10880853597017229
161,c303,20938,2022-07-25 19:18:50,20957,2022-07-25 19:19:09,1.0,[20938],[20957],-107.22963,34.03989,-107.23715,34.067356,7695.2075,7208.882,398.67484,7685.701,7201.8145,399.07394,7684.9385,7204.478,398.9263,256.75522,257.57358,15,15,0.037699511267937406,0.031525052185277166,256.99567,257.6495,15,15,0.010611845246201788,0.025573340065260592
162,c303,21042,2022-07-25 19:20:34,21115,2022-07-25 19:21:47,1.0,[21042],[21115],-107.348976,34.144413,-107.4593,34.197277,7726.6978,7239.7964,396.93317,7738.974,7250.297,396.34265,7791.8667,7302.2046,393.43655,257.08194,257.84103,15,15,0.010307342574536433,0.019444885100993813,257.19455,258.02676,15,15,0.03350998157424579,0.02713385385650052
163,c303,21335,2022-07-25 19:25:27,21385,2022-07-25 19:26:17,1.0,[21335],[21385],-107.46528,34.147617,-107.389336,34.109856,8466.984,7927.0137,359.77313,8473.304,7930.82,359.57547,8483.962,7939.1772,359.12933,252.72403,253.47028,15,15,0.06596007166009196,0.05520095610020143,252.46344,253.06345,15,15,0.033638236762557755,0.03507309432692879
164,c303,21584,2022-07-25 19:29:36,21634,2022-07-25 19:30:26,1.0,[21584],[21634],-107.39485,34.11839,-107.46698,34.163048,8303.975,7776.6514,367.65228,8305.197,7776.667,367.6515,8287.669,7758.818,368.5274,254.24438,254.98048,15,15,0.009400077068705999,0.011991120432353276,253.77312,254.42393,15,15,0.0407521809703891,0.03256351330322839
165,c303,21828,2022-07-25 19:33:40,21873,2022-07-25 19:34:25,1.0,[21828],[21873],-107.50064,34.14168,-107.42909,34.11967,8153.9126,7637.2153,375.08353,8137.942,7621.829,375.91064,8152.873,7638.0693,374.9958,255.31468,255.96721,15,15,0.05235796160391253,0.03664113952753187,254.56552,255.33806,15,15,0.028698259356844318,0.022822263390371623
166,c303,22057,2022-07-25 19:37:29,22172,2022-07-25 19:39:24,2.0,[22057 22135],[22099 22172],-107.427704,34.128674,-107.4145,34.21838,7974.8325,7467.1665,384.3099,7983.071,7475.582,383.84906,7402.412,6927.84,414.7585,255.71672,256.373,15,15,0.016462935621021853,0.011624084940059926,259.33414,259.76028,15,15,0.0824995929613581,0.0724369605935775
167,c304,7201,2022-07-26 15:00:41,7204,2022-07-26 15:00:44,1.0,[7201],[7204],-106.60373,35.044292,-106.60658,35.044346,1605.0344,1539.2285,841.49774,2916.5427,2758.7512,729.1675,1665.4012,1599.1669,835.3352,,,1,1,,,293.62048,294.13684,15,15,0.049288313046022984,0.04311683574740179
168,c304,7676,2022-07-26 15:08:36,7711,2022-07-26 15:09:11,1.0,[7676],[7711],-106.901665,34.69862,-106.89329,34.65738,4210.729,3973.4626,618.5395,3801.7917,3584.3528,653.7673,4510.422,4255.2007,596.1887,279.06677,279.81854,15,15,0.03303342323046646,0.03930202973949519,276.5406,277.26657,14,14,0.05881567692264497,0.05618174910247162
169,c304,7870,2022-07-26 15:11:50,7872,2022-07-26 15:11:52,1.0,[7870],[7872],-106.84715,34.454445,-106.84654,34.451767,5410.8267,5086.731,533.97,3881.4055,3667.7473,654.0168,5523.345,5191.5635,526.5128,271.01584,271.64117,15,15,0.04509340844613453,0.044082645216308634,270.11783,270.82886,15,15,0.06828448581869892,0.06018041232659191
170,c304,8763,2022-07-26 15:26:43,9009,2022-07-26 15:30:49,6.0,[8763 8806 8840 8857 8871 9005],[8799 8819 8844 8859 8999 9009],-107.1516,33.598915,-107.180244,33.98134,8446.856,7925.994,359.82605,7657.084,7189.289,401.52423,8443.085,7927.5312,359.7441,251.26573,251.82712,15,15,0.0038329294836691205,0.004601874837257071,251.01685,251.87576,15,15,0.005399179842653854,0.008683282156095233
171,c304,11701,2022-07-26 16:15:41,11704,2022-07-26 16:15:44,1.0,[11701],[11704],-107.15106,34.013763,-107.15099,34.0175,4462.512,4202.431,600.31384,3091.3013,2929.271,714.92114,4462.154,4201.411,600.39764,276.90115,277.35605,15,15,0.01337429309880355,0.01002659125554085,276.76736,277.26114,15,15,0.06453070057835276,0.04987804452207159
172,c304,12011,2022-07-26 16:20:51,12014,2022-07-26 16:20:54,1.0,[12011],[12014],-107.15498,34.00229,-107.154854,33.99852,4461.6553,4196.1826,600.8055,3027.5454,2871.8257,720.63983,4459.1587,4195.055,600.8924,276.85257,277.39316,15,15,0.020926593225679076,0.011172182102820267,276.9165,277.51825,15,15,0.010162298018352979,0.006715515819868798
173,c304,13685,2022-07-26 16:48:45,13695,2022-07-26 16:48:55,1.0,[13685],[13695],-107.16651,34.051987,-107.16483,34.064495,4460.974,4198.234,600.6441,4457.6436,4196.41,600.78766,4461.4663,4197.9834,600.6861,277.22278,277.7845,15,15,0.020852167896064363,0.01580725958628508,277.001,277.43753,15,15,0.0386119102516441,0.031853794837448365
174,c304,13993,2022-07-26 16:53:53,14007,2022-07-26 16:54:07,1.0,[13993],[14007],-107.16731,34.07235,-107.17081,34.05543,5204.902,4896.2256,547.7331,5223.9233,4913.852,546.447,5248.275,4931.778,545.0644,272.22333,272.87228,15,15,0.028888801128134595,0.029367385161328845,271.67337,272.06735,15,15,0.01651472824791435,0.014398937976129959
175,c304,14201,2022-07-26 16:57:21,14246,2022-07-26 16:58:06,2.0,[14201 14240],[14207 14246],-107.15648,34.012047,-107.15342,34.068245,4459.5493,4191.5723,601.1682,4461.732,4195.305,600.8745,4453.7173,4194.846,600.9863,277.08047,277.67297,15,15,0.012942900126423467,0.015022304938004884,276.88736,277.45828,15,15,0.008824519647366892,0.008023567727717186
176,c304,14457,2022-07-26 17:01:37,14493,2022-07-26 17:02:13,2.0,[14457 14488],[14462 14493],-107.15954,34.065666,-107.16632,34.02442,4484.9614,4220.497,598.8949,4491.712,4225.9375,598.4682,4501.682,4239.418,597.57416,276.53302,277.23352,15,15,0.044276380382118154,0.02348090678116016,276.81638,277.1603,15,15,0.019266851432814446,0.03132619219838375
177,c304,14716,2022-07-26 17:05:56,14751,2022-07-26 17:06:31,2.0,[14716 14747],[14720 14751],-107.16614,34.032104,-107.15587,34.07651,4778.925,4494.7607,577.6825,4778.7954,4493.781,577.7572,4706.3193,4424.3433,583.0758,274.67712,275.232,15,15,0.01146073126801088,0.013688761662220068,274.92618,275.36044,15,15,0.023148728344283317,0.011736310634497437
178,c304,15015,2022-07-26 17:10:55,15025,2022-07-26 17:11:05,1.0,[15015],[15025],-107.122025,34.000603,-107.11965,33.9891,4519.9126,4252.1064,596.4184,4525.1636,4255.8843,596.123,4503.2734,4237.259,597.5961,276.68793,277.29062,15,15,0.021830181518483288,0.01586776671749816,276.6567,277.08286,15,15,0.025373818314683674,0.02878064316424584
179,c304,15221,2022-07-26 17:14:21,15231,2022-07-26 17:14:31,1.0,[15221],[15231],-107.11881,33.99121,-107.1199,34.00406,4484.534,4215.886,599.25696,4489.793,4219.3657,598.98364,4465.2466,4197.9927,600.71265,276.6677,277.2008,15,15,0.030223897817217175,0.021672608660006726,277.12308,277.45013,15,15,0.03460178392305819,0.042294632845278936
180,c304,15451,2022-07-26 17:18:11,15459,2022-07-26 17:18:19,1.0,[15451],[15459],-107.11799,34.007465,-107.117645,33.99792,4638.3755,4361.1035,587.94275,4644.367,4367.574,587.4425,4605.234,4332.1367,590.2704,275.87045,276.51404,15,15,0.04134681796211486,0.026544943813861376,275.78897,276.28693,15,15,0.008129490796375378,0.010395444674232203
181,c304,15642,2022-07-26 17:21:22,15651,2022-07-26 17:21:31,1.0,[15642],[15651],-107.14974,34.006966,-107.160706,34.013412,4628.8013,4353.2817,588.54755,4634.5293,4357.402,588.2287,4616.122,4341.318,589.49457,275.7338,276.31766,15,15,0.028882560542700608,0.019692157718291584,275.92508,276.37637,15,15,0.02613398087147789,0.02143840010426327
182,c304,15837,2022-07-26 17:24:37,15863,2022-07-26 17:25:03,2.0,[15837 15852],[15844 15863],-107.15585,34.018604,-107.145836,33.989376,4757.282,4475.8574,579.1247,4754.648,4473.492,579.30554,4802.8335,4517.4834,575.9937,275.0591,275.52756,15,15,0.012375112657170636,0.006968712087813183,274.45703,274.91504,15,15,0.023004406149329967,0.011701022663193996
183,c304,16036,2022-07-26 17:27:56,16042,2022-07-26 17:28:02,1.0,[16036],[16042],-107.14708,33.998375,-107.15095,34.00507,5333.3623,5017.908,538.91095,5374.0156,5059.0513,535.9498,5360.5303,5039.4507,537.383,270.8809,271.73184,15,15,0.056344002812389465,0.06809557537183775,270.5593,270.95032,15,15,0.05322318299292653,0.03813508643289871
184,c304,16228,2022-07-26 17:31:08,16258,2022-07-26 17:31:38,2.0,[16228 16252],[16232 16258],-107.16622,34.036682,-107.17519,34.00202,4732.7783,4449.0854,581.1724,4745.3906,4461.739,580.20374,4753.077,4469.4795,579.6096,275.3062,275.8906,15,15,0.00776797449015173,0.019079416488119692,274.70566,275.24564,15,15,0.02609364791395354,0.016864052904881556
185,c304,16520,2022-07-26 17:36:00,16526,2022-07-26 17:36:06,1.0,[16520],[16526],-107.170494,34.01231,-107.16753,34.01996,5124.5234,4811.961,553.91235,5137.0103,4824.2793,553.00525,5139.2734,4824.989,552.9387,272.29956,272.8122,15,15,0.03546695529504959,0.024572441731274857,271.73398,272.25064,15,15,0.018905234130679797,0.010903161699353802
186,c304,16792,2022-07-26 17:40:32,16802,2022-07-26 17:40:42,1.0,[16792],[16802],-107.15528,33.997105,-107.15747,33.98458,5297.9375,4974.7334,542.02563,5305.3633,4983.7847,541.37067,5269.525,4948.9727,543.9781,271.15265,271.5247,15,15,0.027121143761567608,0.024737644109428115,271.36,271.76822,15,15,0.013753862664584924,0.01225483326023023
187,c304,17055,2022-07-26 17:44:55,17068,2022-07-26 17:45:08,1.0,[17055],[17068],-107.15931,33.989315,-107.1577,34.006912,5934.0483,5574.0957,500.02325,5939.0854,5575.8965,499.901,5964.9526,5601.5,498.28772,266.73114,267.29343,15,15,0.007517732112137645,0.010495346943796061,266.70108,267.08078,15,15,0.017095312380023805,0.017437852035503444
188,c304,17129,2022-07-26 17:46:09,17131,2022-07-26 17:46:11,1.0,[17129],[17131],-107.11651,34.07491,-107.11327,34.075455,6239.533,5858.9263,481.0093,6260.6406,5878.6206,479.71603,6265.0063,5882.0737,479.48502,265.22922,265.86447,15,15,0.01911465925172964,0.015285891761459542,264.9835,265.67465,15,15,0.02315052318590166,0.018544061210553547
189,c304,17322,2022-07-26 17:49:22,17334,2022-07-26 17:49:34,1.0,[17322],[17334],-107.15623,34.01282,-107.16245,33.9979,6433.441,6041.066,469.1596,6424.1284,6033.897,469.6215,6416.6978,6025.0874,470.20178,263.62796,264.26855,15,15,0.021920823905807164,0.019652765465538263,263.94278,264.42795,15,15,0.00395738698526102,0.016757512799300444
190,c304,17478,2022-07-26 17:51:58,17533,2022-07-26 17:52:53,2.0,[17478 17531],[17480 17533],-107.267944,33.87058,-107.20653,33.905506,6594.6973,6194.5137,459.3615,6585.68,6185.287,459.94598,6695.9053,6283.7695,453.7191,262.47693,263.08508,15,15,0.034800786266092815,0.042962867962015025,261.64655,262.32635,15,15,0.015093940856744358,0.0137542906948744
191,c304,17610,2022-07-26 17:54:10,17619,2022-07-26 17:54:19,1.0,[17610],[17619],-107.175545,34.01209,-107.171776,34.02463,6700.311,6285.9395,453.60303,6699.3936,6284.481,453.69443,6681.563,6268.864,454.68817,262.00018,262.6346,15,15,0.014318131628671675,0.016056874346852237,261.7795,262.07574,15,15,0.04202175151241481,0.061409950013228805
192,c304,17855,2022-07-26 17:58:15,17872,2022-07-26 17:58:32,1.0,[17855],[17872],-107.166756,34.034203,-107.17831,34.012856,6847.5444,6426.7256,444.84973,6856.1724,6434.9185,444.34473,6827.395,6408.5596,446.04453,261.522,262.09555,15,15,0.08291698116741283,0.07116832113766464,261.56302,262.0271,15,15,0.03443874766672943,0.043300894543071684
193,c304,18134,2022-07-26 18:02:54,18186,2022-07-26 18:03:46,2.0,[18134 18177],[18158 18186],-107.15555,33.992912,-107.14822,34.068214,6889.5474,6459.1797,442.85156,6892.4966,6461.0166,442.7386,6807.0566,6385.1836,447.37686,261.90378,262.56195,15,15,0.05222924087254415,0.027838233966984822,261.23135,261.89923,5,5,0.0479185983757989,0.19395273577610742
194,c304,18457,2022-07-26 18:08:17,18518,2022-07-26 18:09:18,2.0,[18457 18495],[18468 18518],-107.15732,34.08355,-107.16341,33.99768,6999.374,6565.854,436.3345,6996.63,6561.906,436.57425,6963.0864,6533.365,438.3485,261.4621,262.06894,15,15,0.05659940511958984,0.03742143970711369,260.68253,261.3151,14,14,0.04190948638597391,0.10104877750743115
195,c304,18597,2022-07-26 18:10:37,18599,2022-07-26 18:10:39,1.0,[18597],[18599],-107.22823,33.92398,-107.2314,33.924507,7121.7197,6686.913,429.03308,7142.023,6704.3047,427.99228,7143.317,6708.5728,427.6844,260.24426,261.24582,7,7,0.004881804129306864,0.006693595334499383,,,3,3,,
196,c304,18680,2022-07-26 18:12:00,18870,2022-07-26 18:15:10,6.0,[18680 18691 18733 18781 18848 18868],[18682 18693 18735 18808 18850 18870],-107.22594,33.86701,-107.100235,34.119457,7153.936,6719.6763,427.07413,7144.3916,6710.762,427.60623,7430.661,6972.9805,412.21024,260.0475,260.97867,11,11,0.011654035309774918,0.013131322135500065,,,0,0,,
197,c304,19113,2022-07-26 18:19:13,19216,2022-07-26 18:20:56,3.0,[19113 19161 19214],[19122 19171 19216],-107.14668,34.036983,-107.15459,33.89247,7203.7334,6753.1553,425.0805,7167.6597,6720.821,427.0058,7453.3354,6992.01,411.0653,260.09393,260.84802,7,7,0.09127892905903245,0.039826437553028206,259.08783,259.78976,15,15,0.020815792054519576,0.024699746596157594
198,c304,19461,2022-07-26 18:25:01,19477,2022-07-26 18:25:17,1.0,[19461],[19477],-107.15242,33.95675,-107.150635,33.980625,7489.438,7021.331,409.37582,7494.619,7026.402,409.0834,7487.7666,7020.2803,409.5226,258.86765,259.57465,15,15,0.008423800575956274,0.006812505559732578,256.97278,256.88092,15,15,0.110564452133969,0.11431712160996506
199,c304,19734,2022-07-26 18:29:34,19825,2022-07-26 18:31:05,3.0,[19734 19793 19821],[19760 19810 19825],-107.17497,34.096092,-107.142815,33.969997,8145.78,7631.9614,375.36578,8150.6406,7639.5264,374.95914,8052.114,7551.0415,379.81348,254.56387,255.18604,15,15,0.02910254310298033,0.02426262475095926,,,0,0,,
200,c304,19997,2022-07-26 18:33:57,20000,2022-07-26 18:34:00,1.0,[19997],[20000],-107.237434,33.828747,-107.232574,33.828205,8381.19,7864.5073,363.0318,8375.256,7856.7153,363.43964,8380.009,7862.4404,363.2196,,,0,0,,,,,0,0,,
201,c304,20075,2022-07-26 18:35:15,20077,2022-07-26 18:35:17,1.0,[20075],[20077],-107.15344,33.891293,-107.15331,33.894257,8435.065,7908.357,360.74335,8442.563,7913.694,360.46548,8429.72,7902.1353,361.06738,,,0,0,,,,,0,0,,
202,c304,20146,2022-07-26 18:36:26,20169,2022-07-26 18:36:49,2.0,[20146 20156],[20148 20169],-107.15395,34.00224,-107.15601,34.040726,8309.967,7783.6245,367.28452,8277.233,7753.788,368.86255,8293.399,7770.4834,368.02554,,,0,0,,,,,0,0,,
203,c304,20343,2022-07-26 18:39:43,20409,2022-07-26 18:40:49,2.0,[20343 20403],[20355 20409],-107.16177,34.104572,-107.15889,34.015793,8375.494,7844.9487,364.05643,8365.139,7835.551,364.54938,7746.525,7258.289,395.8824,,,0,0,,,,,0,0,,
204,c304,20813,2022-07-26 18:47:33,20973,2022-07-26 18:50:13,8.0,[20813 20834 20856 20888 20909 20917 20930 20958],[20815 20849 20866 20898 20911 20923 20951 20973],-107.277054,33.991165,-107.177055,34.185272,5466.491,5133.5474,530.6298,5425.094,5094.2935,533.42676,4416.9062,4144.9385,604.85956,,,0,0,,,277.3745,277.63214,15,15,0.09998325866582285,0.09562118178658371
205,c304,22440,2022-07-26 19:14:40,22464,2022-07-26 19:15:04,1.0,[22440],[22464],-107.1774,34.14759,-107.149605,34.164085,2507.9727,2376.3083,758.5051,2510.4624,2378.0876,758.3361,2696.9246,2552.8557,741.863,292.16663,292.81912,13,13,0.11489826698985456,0.10576514847486844,289.8182,290.67667,14,14,0.06060592744477644,0.06597816050222981
206,c304,22573,2022-07-26 19:16:53,22576,2022-07-26 19:16:56,1.0,[22573],[22576],-107.018036,34.23879,-107.01434,34.240738,3422.9976,3227.823,681.0204,3510.6094,3310.3376,673.85596,3633.4995,3424.0674,664.11255,284.92236,285.83365,9,9,0.10824774702390035,0.11900522311528523,283.8316,284.64944,15,15,0.14592558679907014,0.10546240033774586
207,c304,23342,2022-07-26 19:29:42,23437,2022-07-26 19:31:17,5.0,[23342 23350 23368 23411 23424],[23344 23354 23372 23416 23437],-106.51638,35.03549,-106.58334,35.044098,2014.7515,1927.024,802.1835,1973.7482,1891.3602,805.7339,1609.9633,1554.6604,839.9096,296.0153,296.47546,15,15,0.03137837341906714,0.029562842066954465,,,0,0,,
208,c305,10029,2022-07-27 16:23:26,10347,2022-07-27 16:28:44,8.0,[10029 10103 10115 10191 10214 10246 10305 10345],[10094 10107 10140 10193 10237 10248 10307 10347],-107.22257,34.07577,-107.091286,33.78054,4464.4824,4198.2974,600.6391,4319.9673,4060.4312,611.6433,4953.084,4654.912,565.5706,275.65176,276.0996,15,15,0.05611524034091347,0.03635543075210491,271.58273,272.25848,15,15,0.030553161800662303,0.03859664736482744
209,c305,10543,2022-07-27 16:32:00,10572,2022-07-27 16:32:29,1.0,[10543],[10572],-107.24498,33.957195,-107.29208,33.97512,6189.3115,5812.8115,484.04678,4685.793,4402.407,592.9519,6200.042,5823.849,483.3898,264.54608,264.9643,15,15,0.004189220453830787,0.004806975890517381,,,0,0,,
210,c305,10808,2022-07-27 16:36:25,10821,2022-07-27 16:36:38,1.0,[10808],[10821],-107.27162,33.974274,-107.25048,33.969543,7139.763,6705.189,427.9394,5161.6514,4852.616,564.68585,7133.0103,6700.1104,428.34952,259.46823,259.79102,15,15,0.0559110554648458,0.030308661280655028,258.8112,258.79974,15,15,0.0981828074460212,0.12016354982116019
211,c305,11090,2022-07-27 16:41:07,11103,2022-07-27 16:41:20,1.0,[11090],[11103],-107.26919,33.967453,-107.2893,33.97775,7256.04,6812.2935,421.57578,5208.7275,4895.088,562.2473,7221.3667,6782.897,423.35587,258.7847,259.24792,15,15,0.01597925850831574,0.018762956862457745,258.64902,258.48734,15,15,0.020687584959498573,0.07435227398202666
212,c305,11403,2022-07-27 16:46:20,11410,2022-07-27 16:46:27,1.0,[11403],[11410],-107.28784,33.98238,-107.27587,33.981426,7024.547,6593.124,434.68494,5066.1724,4763.51,570.0641,6949.253,6525.621,438.7623,260.57068,260.7424,15,15,0.17691995067973518,0.12818627254975534,260.41757,260.98776,15,15,0.03866114239172629,0.016247237211100173
213,c305,15201,2022-07-27 17:49:38,15247,2022-07-27 17:50:24,2.0,[15201 15240],[15225 15247],-107.12912,33.883606,-107.09806,33.934437,3822.212,3592.3857,649.85754,3822.9294,3593.0396,649.8027,3800.4216,3572.8486,651.60077,279.55472,280.15045,15,15,0.02054615798066056,0.011969088895767964,279.8754,280.20706,15,15,0.025731490043228583,0.050810207924628106
214,c305,15422,2022-07-27 17:53:19,15445,2022-07-27 17:53:42,1.0,[15422],[15445],-107.12189,33.9107,-107.15253,33.896614,4916.494,4628.0894,567.5942,4945.291,4651.5337,565.83307,5051.796,4750.99,558.54126,272.75223,273.26837,15,15,0.053814880522709274,0.06449428049098031,271.86716,272.32138,15,15,0.0937448432011224,0.04682470151354656
215,c305,15662,2022-07-27 17:57:19,15691,2022-07-27 17:57:48,1.0,[15662],[15691],-107.16797,33.894936,-107.128044,33.913532,5940.2046,5583.0654,499.4154,5940.0776,5582.298,499.4673,5978.6313,5616.4175,497.2994,267.2844,268.02673,15,15,0.02675986118873799,0.04608863561925115,266.31964,267.18378,8,8,0.10034282707638778,0.023759719499739644
216,c305,15915,2022-07-27 18:01:32,15940,2022-07-27 18:01:57,1.0,[15915],[15940],-107.14209,33.91627,-107.18365,33.903336,6760.9316,6349.089,449.65976,6749.678,6337.4014,450.38724,6775.8486,6365.9116,448.81876,262.00812,262.2472,15,15,0.011785766889315466,0.03483921088183218,259.8427,260.4754,10,10,0.01647307724042999,0.08977132105311136
217,c305,16015,2022-07-27 18:03:12,16018,2022-07-27 18:03:15,1.0,[16015],[16018],-107.294945,33.910667,-107.29927,33.9132,7056.6045,6630.253,432.438,7048.799,6623.4565,432.84784,7029.003,6613.4985,433.6343,259.70264,260.63647,5,5,0.08140827990065401,0.05742875546706507,259.93167,260.82687,10,10,0.06705306027216822,0.05289882681583823
218,c305,16202,2022-07-27 18:06:19,16213,2022-07-27 18:06:30,1.0,[16202],[16213],-107.178116,33.914314,-107.16178,33.92096,7398.0205,6941.122,414.02277,7401.051,6943.477,413.88553,7358.253,6907.7954,416.0377,259.07727,259.53516,15,15,0.17137535596255754,0.15839930897814383,256.49698,257.28305,6,6,0.01955930076615852,0.12528421976278337
219,c305,16392,2022-07-27 18:09:29,16451,2022-07-27 18:10:28,2.0,[16392 16442],[16394 16451],-107.107155,33.946968,-107.220566,33.95372,7725.946,7248.992,396.41653,7759.771,7277.138,394.83704,7788.0176,7305.5537,393.31595,,,0,0,,,255.2104,255.68617,15,15,0.050922984768179934,0.08510166315475495
220,c305,16996,2022-07-27 18:19:33,17010,2022-07-27 18:19:47,1.0,[16996],[17010],-107.127914,33.910786,-107.148674,33.898697,7165.242,6721.611,426.9587,7147.27,6707.105,427.82483,7126.878,6688.418,428.91693,259.14355,259.81207,15,15,0.024456294509893083,0.014794131128410142,258.47406,258.54367,15,15,0.09038909342655173,0.1027592188094506
221,c305,17221,2022-07-27 18:23:18,17235,2022-07-27 18:23:32,1.0,[17221],[17235],-107.13511,33.91251,-107.12006,33.9269,7297.637,6851.8794,419.24295,7310.431,6861.4673,418.6796,7294.7915,6849.184,419.46637,258.93826,259.42947,15,15,0.057866701810819314,0.055147487903052156,256.3262,257.1966,7,7,0.06696333806959429,0.056646192005326015
222,c305,17424,2022-07-27 18:26:41,17440,2022-07-27 18:26:57,1.0,[17424],[17440],-107.136444,33.926987,-107.15821,33.91132,7312.8438,6861.811,418.65964,7293.564,6848.1704,419.46106,7282.589,6833.1387,420.30084,257.941,258.83508,15,15,0.06663726367133503,0.043451522730334716,,,1,1,,
223,c305,17516,2022-07-27 18:28:13,17794,2022-07-27 18:32:51,8.0,[17516 17539 17596 17637 17693 17704 17763 17793],[17518 17541 17598 17639 17696 17729 17765 17794],-107.21873,33.82355,-107.047615,33.951153,6948.1406,6524.3433,438.86252,6906.225,6484.0674,441.324,6850.316,6437.9497,444.18762,,,0,0,,,,,0,0,,
224,c305,17930,2022-07-27 18:35:07,18014,2022-07-27 18:36:31,2.0,[17930 18012],[17958 18014],-107.131584,33.933765,-107.18403,33.835823,6999.8896,6564.517,436.41583,6995.891,6561.3726,436.60672,7014.5747,6589.0107,434.97156,,,0,0,,,,,0,0,,
